N_train,Iteration,Train_NLPD,Train_RMSE,Test_NLPD,Test_RMSE,TrainCode
1,0,-1.5789813772967929,0.0513875842843227,-1.173376128527339,0.070449384111809,0000000000000000000000000000001000000
1,1,-1.7918411239788472,0.0412248394493673,-1.2492246922664625,0.0680542619790098,0010000000000000000000000000000000000
1,2,-1.4474106184886677,0.0568610895403801,-1.2780498556823887,0.0674502820955036,0000000000000000000000000000000001000
1,3,-1.875959212027686,0.0226499717246648,-1.1098864438085227,0.0731959550036818,0000000000001000000000000000000000000
1,4,-2.001895803929442,0.0262920252905098,-1.1630275580728706,0.0700636060108684,0000000000000100000000000000000000000
1,5,-2.1122615218581275,0.0081440546052404,-1.1723842049727131,0.0695506412064144,0000000000000000000000000000000000010
1,6,-2.028822690142472,0.0289925871571763,-1.1274947328470346,0.0705864837106809,0000000000000000000000000000000000100
1,7,-2.035307742497709,0.0096561011840022,-1.144694140107766,0.0705016318691874,0000000000000000000000000000000100000
1,8,-2.137761209353145,0.0034862958233865,-1.1563497548196602,0.0700924710574213,0000000000000000000000000000000010000
1,9,-2.145207773678835,0.0255081020881939,-1.2449620569381876,0.0677862963448839,0000000000000000010000000000000000000
6,0,-1.9075032210743423,0.0395621499762595,-1.3318067699322136,0.0699630954500232,0010100000000001001001000000010000000
6,1,-2.0014136665455937,0.0320035938841921,-1.0988502890991712,0.0725516961817996,0000000000000100000000100100010000011
6,2,-1.6263381808915425,0.0449307629984561,-1.440497845372165,0.0652398039579177,0010100000000000000010000100100000100
6,3,-1.818336801206862,0.0377412923957902,-1.3214161595144418,0.0658371788991361,0010000010001100000100000000010000000
6,4,-2.0394337691806963,0.021422044417255,-1.2805926948360722,0.0717819018059482,0000000001001000001001000001100000000
6,5,-1.8723294533798704,0.0354466203771678,-1.3761192392291548,0.0659079881700955,0000100000000000000001000000000101101
6,6,-2.0725889400931625,0.0235633040253554,-1.0337251437662334,0.0679946748965796,0000001011000000000000010000000010001
6,7,-1.8647061324324503,0.0379173178980417,-1.350152809777518,0.0734763783950451,0010001000000000000010000110001000000
6,8,-2.01946459167232,0.0273276769033618,-1.0974890517596547,0.0698111983840176,0100000001001010000000000000100000100
6,9,-1.842279748551828,0.0343615782198549,-1.191720755104569,0.0747285468420811,0000010000000000001000000110100100000
11,0,-2.0072234807979763,0.0309684864519111,-1.673307603048667,0.0491846488723731,0100001100100000110011001000011000000
11,1,-2.051964858391752,0.0292368060026413,-1.5019109800831774,0.0550135897321488,1000010001100000010011000000010100101
11,2,-1.9870925590298056,0.0323595614962407,-1.5690700070907864,0.0522163320582202,0100000001100000001011100100100100100
11,3,-2.005211811216892,0.0308882966129483,-1.0342685917741057,0.0753234378710603,0000101100000010010001101100001000010
11,4,-1.94820110736054,0.0323290594945268,-1.6128734777269302,0.0497410890510083,1010000100101010010010001000010010000
11,5,-1.7814026965508902,0.0454085846096356,-1.4081114240168051,0.0570572412820803,0011000011010100100000100000110000010
11,6,-2.162923915143101,0.0230170418534511,-1.310834999246972,0.0634549560541394,0000010000100010010111100000000101010
11,7,-1.983807259289887,0.0297350739141925,-1.3681739098315189,0.0672861490681737,0000000100011100011001100010000001010
11,8,-1.6564441628653173,0.0473235828069283,-1.6738500489553227,0.0518283192068666,0101000010000100101010000110001000100
11,9,-2.069780108851767,0.0286215852329764,-1.3140483482783094,0.0571427692168649,0100000101101100001000100000000000111
16,0,-2.0385815207410407,0.0307353975903503,-1.1527169587780737,0.0684561680043636,0001010000111011001011000010001100111
16,1,-1.928223315004614,0.0320628858375262,-1.0510141391267782,0.0860042163112079,1001111000011010100010110100010110000
16,2,-1.929027183052915,0.0336396097669525,-1.214932127134365,0.0702838721393177,1000111011000100100010100011101011000
16,3,-1.9008870890321223,0.0354916467063011,-1.6172895225678203,0.0529893205057056,1110100101111010001010000010010001001
16,4,-1.9555100933721483,0.0327988183799533,-1.4641700878214696,0.0561045154944406,0010111110100100110101000000110000011
16,5,-1.924526003536729,0.0346914665443919,-1.5408931660635037,0.0547004111390635,0111001100100100100010111010001100001
16,6,-1.893139156527139,0.0350142923689785,-1.2136133041851132,0.0588687467484237,0000101100111110011000010001110000110
16,7,-1.868161270392541,0.0398787046955077,-1.6076138337657049,0.0473817563294637,0111110001110100110110110000100000000
16,8,-1.9708128207567817,0.0312069567428607,-1.4296366713530015,0.0577787266921229,0001110101101001001101010101000101000
16,9,-1.83336429936622,0.039543155264466,-1.3621963984991754,0.0700974323274746,0011111010000011100011100011110000000
21,0,-1.942449028935875,0.0362083725274225,-1.344972962410138,0.0578930887653316,1101101101100011010001100100001111111
21,1,-1.9504864967044768,0.0318808288735092,-1.482178478936521,0.0546209224522227,1010111110101111000110011101011010000
21,2,-1.9592576261303096,0.0320942952510315,-1.4035604374240809,0.0607832923619691,1010011100100111010001011011111001110
21,3,-1.954936887511655,0.030426923502645,-1.4203623077923533,0.0609047044583315,0101111110101000111101011011100010010
21,4,-2.053972553546436,0.0293287782592017,-1.290883895762901,0.0620203879616319,1100000011100110011011101100111011110
21,5,-1.9383165834806169,0.0361210336989379,-1.5049365184689307,0.053430381670173,0111001111100100101101101001110001110
21,6,-2.0538969902612427,0.0276811197153656,-1.3591396304100665,0.0677999348332853,0110001101000001101111111011110011100
21,7,-2.069437827971612,0.024766034040107,-1.4220659110988874,0.0594823310390512,1100001110111100110011110101010110010
21,8,-1.895794289347437,0.035253591793361,-1.1582052301186705,0.0698973895625646,0111111100001001110000011001101111011
21,9,-1.865239045507955,0.0408718315858718,-1.527733553668598,0.046575639601514,1111100010110101111100110001111010000
26,0,-1.9383218446052568,0.0342666010856289,-1.569490125460448,0.0611158250538814,1001011110101011001111111011011101111
26,1,-1.914887329231446,0.0347066879003972,-1.45430153157551,0.0668572374292966,1111110001110101110111010111001110111
26,2,-1.941655355346608,0.0335324586414913,-1.2636620636303837,0.0577607295947756,1000101101111011101100111001111111111
26,3,-2.053132825750806,0.0286532658858607,-1.2371547902840865,0.0680005677565175,0110011011100101111111110011011111110
26,4,-2.012882876560282,0.0303977080829326,-1.102602373923809,0.0717031707803883,1010101100011111011111110101111101011
26,5,-1.923185091908685,0.0319290840195514,-1.3998796008546068,0.0575055389020787,1100011101111111110000011111111111001
26,6,-1.9113624465028047,0.0341365260421049,-1.6563791241329142,0.0590811201233522,1010111111110110010111110111011110100
26,7,-1.9053585791986904,0.0377004402213689,-1.2868936957503536,0.0572627967583488,1111110101010110111101100101110111110
26,8,-2.003253011428919,0.0305219057449784,-1.3178089457090925,0.0661651407661127,1110111110101011101011111010101011110
26,9,-1.9108239952734023,0.0339160068618232,-1.6821780026116293,0.0492701504106961,1110101010111010011011011111101111110
31,0,-1.9364208278114488,0.0340920901953439,-1.519612705887827,0.0675889773468685,1111111111101111111111001111011010111
31,1,-1.882899827565976,0.0371061788169422,-2.078021107393333,0.0252664522536819,1111011111111011100111111110111111110
31,2,-1.9469142859863624,0.0341219640221725,-1.2795356711718715,0.0707044185226245,0111111111101111111111110111101100111
31,3,-1.9982248263691245,0.0306965516837033,-0.4113107402842145,0.0923799650235677,1101110111111111110101111101011111111
31,4,-1.83354962516536,0.038458762339012,-1.7050054942180628,0.0419090040375157,1111111111111011110100111111111100111
31,5,-1.9512452931254087,0.0325197795993832,-1.495113172694,0.0608382711644199,1100111111111101111111010110111111111
31,6,-2.0328872625219483,0.0298363641845969,-0.4058764203148602,0.0871667812156006,1101111111101111111110111101011111011
31,7,-1.8718062045286448,0.0375296281754746,-1.670213434115736,0.0468477268262091,1101111011111111101011110111111110111
31,8,-1.9569815956759151,0.0327358880599013,-1.3273161922222338,0.0829535232410449,1111111111111110111111100111010101111
31,9,-1.874296580793708,0.0363515268944642,-1.8400067241128788,0.0400252770343975,1111111110111111110110001111110111111
36,0,-1.9238616013609788,0.0351436620909055,-1.2444423172436387,0.0613475341940283,1111111111111111111111111111101111111
36,1,-1.9126135665205688,0.036187089776487,-1.6259479285942873,0.0421136033533925,1111111111110111111111111111111111111
36,2,-1.9089352485937192,0.0360212380037731,-2.170854795202092,0.0051176871783298,1111111111111111111111111111111101111
36,3,-1.910947509050959,0.0357790922208918,-1.8899391583065808,0.0351712896529849,1111111101111111111111111111111111111
36,4,-1.9168321659196392,0.0355727293591352,-1.692699353769953,0.0428441105085174,1111110111111111111111111111111111111
36,5,-1.9027796137360091,0.0358354585527863,-2.315717554111804,0.0169569366707054,1111111111111111111111011111111111111
36,6,-1.9143385187885693,0.0357418559917049,-2.136436758213894,0.0159743586127034,1111101111111111111111111111111111111
36,7,-1.9236407130825244,0.03510988800437201,-1.336686085160826,0.060415228540001475,1111111111111111111111111111111110111
36,8,-1.9040101957101352,0.03617578860769008,-2.141169267481373,0.018689596522126983,1111111111111111111111111111111111110
36,9,-1.9365211219078726,0.03426251547276894,-1.0776163310144276,0.07086858659344308,1111111111111111111111111111110111111
